release_date,score
1950,0.00059808600000000000
1950,0.44343517400000000000
1950,0.00277008300000000000
1950,0.00154798800000000000
1950,0.41777227300000000000
1950,0.00105263200000000000
1950,0.37181670500000000000
1950,0.33605648200000000000
1950,0.00202429200000000000
1950,0.00111982100000000000
1950,0.00107411400000000000
1950,0.00228833000000000000
1950,0.11945797100000000000
1950,0.30853591500000000000
1950,0.14071351200000000000
1950,0.40620368600000000000
1950,0.00263157900000000000
1950,0.48812601900000000000
1950,0.00150376000000000000
1950,0.00103199200000000000
1950,0.00159489600000000000
1950,0.00076277700000000000
1950,0.00131579000000000000
1950,0.01597350300000000000
1950,0.00131579000000000000
1950,0.33298087600000000000
1950,0.00438596500000000000
1950,0.30244082900000000000
1950,0.00109649100000000000
1950,0.00175438600000000000
1950,0.07476203700000000000
1950,0.00210526300000000000
1950,0.00125313300000000000
1950,0.00239234500000000000
1950,0.27458161500000000000
1950,0.00309597500000000000
1950,0.29442496500000000000
1950,0.17018645400000000000
1950,0.04272332300000000000
1950,0.00119617200000000000
1950,0.20046717200000000000
1950,0.27144784900000000000
1950,0.00375939900000000000
1950,0.67830385600000000000
1950,0.14243880300000000000
1950,0.00202429200000000000
1950,0.00131579000000000000
1950,0.24917767600000000000
1950,0.00142247500000000000
1950,0.08314821500000000000
1950,0.11175998000000000000
1951,0.00077399400000000000
1951,0.00164473700000000000
1951,0.08356996600000000000
1951,0.15069086900000000000
1951,0.08135973300000000000
1951,0.39187870900000000000
1951,0.00138504200000000000
1951,0.03093421100000000000
1951,0.01238232100000000000
1951,0.00187969900000000000
1951,0.52743491200000000000
1951,0.32175670700000000000
1951,0.00057208200000000000
1951,0.27528450700000000000
1951,0.00292397700000000000
1951,0.38130741100000000000
1951,0.02677620100000000000
1951,0.00263157900000000000
1951,0.13666111000000000000
1951,0.00263157900000000000
1951,0.39673747900000000000
1951,0.30236673000000000000
1951,0.05307203400000000000
1951,0.00292397700000000000
1951,0.73548997400000000000
1951,0.53189900900000000000
1951,0.00309597500000000000
1951,0.00080971700000000000
1951,0.00228833000000000000
1951,0.00128369700000000000
1951,0.00142247500000000000
1951,0.00150375900000000000
1951,0.00086281300000000000
1951,0.00071123800000000000
1951,0.00142247500000000000
1951,0.00181488200000000000
1951,0.00309597600000000000
1951,0.00082236800000000000
1951,0.00103199200000000000
1951,0.00194931800000000000
1951,0.19840144500000000000
1951,0.00131579000000000000
1951,0.00134952800000000000
1951,0.39100289000000000000
1951,0.00181488200000000000
1951,0.00134952800000000000
1951,0.09451323900000000000
1951,0.00350877200000000000
1951,0.17000581000000000000
1951,0.13474752500000000000
1951,0.00164473700000000000
1951,0.08377376300000000000
1951,0.00128369700000000000
1951,0.12565851600000000000
1951,0.11482639200000000000
1951,0.16214700100000000000
1951,0.00202429200000000000
1951,0.08858711800000000000
1952,0.00202429200000000000
1952,0.00043140600000000000
1952,0.00069252100000000000
1952,0.11028796000000000000
1952,0.00164473700000000000
1952,0.00164473700000000000
1952,0.00080971700000000000
1952,0.00292397700000000000
1952,0.00210526300000000000
1952,0.00069252100000000000
1952,0.36244341300000000000
1952,0.00138504200000000000
1952,0.06960429500000000000
1952,0.00084889700000000000
1952,0.00250626600000000000
1952,0.58086198200000000000
1952,0.00128369700000000000
1952,0.00219298300000000000
1952,0.32462001200000000000
1952,0.00122399000000000000
1952,0.00138504200000000000
1952,0.00116959100000000000
1952,0.00122399000000000000
1952,0.24772858300000000000
1952,0.00101214600000000000
1952,0.00239234500000000000
1952,0.26265273500000000000
1952,0.68008802900000000000
1952,0.00142247500000000000
1952,0.00044984300000000000
1952,0.00328947400000000000
1952,0.47967498700000000000
1952,0.00219298200000000000
1952,0.20827056500000000000
1952,0.00175438600000000000
1952,0.00073099400000000000
1952,0.14056068800000000000
1952,0.00169779300000000000
1952,0.18586819100000000000
1952,0.00219298300000000000
1952,0.00111982100000000000
1952,0.07403946300000000000
1952,0.00169779300000000000
1952,0.00657894900000000000
1952,0.22929576300000000000
1952,0.06836620500000000000
1952,0.00164473700000000000
1952,0.18071280600000000000
1952,0.00111982100000000000
1952,0.00309597500000000000
1952,0.14507494500000000000
1952,0.38271465600000000000
1952,0.07541588600000000000
1952,0.00181488200000000000
1952,0.00169779300000000000
1952,0.00138504200000000000
1952,0.00228833000000000000
1952,0.00059808600000000000
1952,0.12825882700000000000
1952,0.31930223600000000000
1953,0.00194931800000000000
1953,0.05599906600000000000
1953,0.33889060400000000000
1953,0.08210257600000000000
1953,0.41477242300000000000
1953,0.42130880800000000000
1953,0.14856086800000000000
1953,0.15843700400000000000
1953,0.33570847800000000000
1953,0.00053705700000000000
1953,0.00125313300000000000
1953,0.00194931800000000000
1953,0.36373654400000000000
1953,0.00181488200000000000
1953,0.00119617200000000000
1953,0.00194931800000000000
1953,0.46322047000000000000
1953,0.07646177400000000000
1953,0.05971429600000000000
1953,0.00134952800000000000
1953,0.63886224800000000000
1953,0.00194931800000000000
1953,0.44073528200000000000
1953,0.09284949600000000000
1953,0.00350877200000000000
1953,0.00150375900000000000
1953,0.00142247500000000000
1953,0.40369249300000000000
1953,0.00277008300000000000
1953,0.07847633300000000000
1953,0.00114416500000000000
1953,0.06943512100000000000
1953,0.00277008300000000000
1953,0.00292397700000000000
1953,0.00438596600000000000
1953,0.03279286000000000000
1953,0.05268398200000000000
1953,0.00277008300000000000
1953,0.00074129000000000000
1953,0.00064977300000000000
1953,0.00097465900000000000
1953,0.30313506400000000000
1953,0.00128369700000000000
1953,0.20827056500000000000
1953,0.00089206100000000000
1953,0.00181488200000000000
1953,0.43829430900000000000
1953,0.00083542200000000000
1954,0.79150474800000000000
1954,0.00584795300000000000
1954,0.05643103700000000000
1954,0.00263157900000000000
1954,0.59221031200000000000
1954,0.00146198800000000000
1954,0.35595728100000000000
1954,0.00210526300000000000
1954,0.00438596500000000000
1954,0.00239234500000000000
1954,0.17229878600000000000
1954,0.10228424300000000000
