year1,year2,coef_year1,coef_year2,std_err_year1,std_err_year2,t_stat_year1,t_stat_year2,p_value_year1,p_value_year2
1951,1970,0,0.0633739735416341,0,0.0288754741799071,0,2.194733604954363,1.0,0.0287456053000749
1952,1966,0,0.0519804726084547,0,0.0247473804677024,0,2.1004434257716222,1.0,0.0363138253545477
1952,1968,0,0.0607316807788658,0,0.0259440228892691,0,2.3408736971160145,1.0,0.0196783682902219
1952,1970,0,0.079102212527841,0,0.0282656238367174,0,2.7985305749765925,1.0,0.0053758021293143
1952,1971,0,0.0689510989495868,0,0.0265770300598814,0,2.594386912090292,1.0,0.0098066290061182
1952,1972,0,0.0580789742581662,0,0.0257088319622366,0,2.25910591128674,1.0,0.0244051692263101
1952,1973,0,0.0670796286270408,0,0.0261479949203676,0,2.5653832667219194,1.0,0.0106291774178244
1952,1974,0,0.0497091178972377,0,0.024303888387807,0,2.045315428710423,1.0,0.0414463669656713
1952,1975,0,0.0512079246149877,0,0.0248304994243729,0,2.062299422166414,1.0,0.0397341649988497
1952,1976,0,0.0618095252455054,0,0.0260374810861951,0,2.3738673123137235,1.0,0.0180582477207985
1952,1977,0,0.0556617720214951,0,0.0261735491231125,0,2.126642121008454,1.0,0.0339530276018339
1952,1999,0,0.0598979095080509,0,0.0249063573020142,0,2.404924525161565,1.0,0.0165176563383795
1952,2000,0,0.0588324107981722,0,0.0253513795605497,0,2.320678867106849,1.0,0.0207594850557286
1954,1970,0,0.0464906211049047,0,0.0223617829584131,0,2.079021211831128,1.0,0.038170134716633
1955,1968,0,0.0424685865769794,0,0.0203453206070559,0,2.087388417081568,1.0,0.037366987378562
1955,1970,0,0.0608391183259539,0,0.0221021198456814,0,2.7526372470485563,1.0,0.0061475839143563
1955,1971,0,0.0506880047476997,0,0.0208569044722191,0,2.4302745795865737,1.0,0.0154630861695306
1955,1973,0,0.0488165344251538,0,0.0204843313756284,0,2.3831158327790973,1.0,0.0175423051590918
1955,1976,0,0.0435464310436189,0,0.0204851531314465,0,2.125755700442932,1.0,0.0340557100474216
1955,1999,0,0.0416348153061638,0,0.0194476830375647,0,2.140862498928165,1.0,0.0327042454123402
1955,2000,0,0.0405693165962854,0,0.019928922032127,0,2.035700502560271,1.0,0.0423211883898533
1956,1966,0,0.0312536545384546,0,0.015639550553034,0,1.9983729348533936,1.0,0.0461762357145645
1956,1968,0,0.040004862708866,0,0.015991002761489,0,2.501710699794845,1.0,0.012631036014869
1956,1970,0,0.0583753944578407,0,0.0172893979565518,0,3.3763694146284227,1.0,0.0007863830672955
1956,1971,0,0.0482242808795867,0,0.0164127729098338,0,2.9382165429640885,1.0,0.0034367834073816
1956,1972,0,0.0373521561881663,0,0.0160649872391822,0,2.3250660353507797,1.0,0.0204333982672814
1956,1973,0,0.0463528105570407,0,0.0160731925486909,0,2.883858350892201,1.0,0.0040716528833422
1956,1975,0,0.0304811065449877,0,0.0153706300064922,0,1.9830746385875653,1.0,0.0478108436741405
1956,1976,0,0.0410827071755056,0,0.0161865173955194,0,2.5380819216169246,1.0,0.0114189630575222
1956,1977,0,0.0349349539514952,0,0.0159458621010733,0,2.190847614889623,1.0,0.0288307616061171
1956,1999,0,0.0391710914380511,0,0.0151763819854807,0,2.5810559773420416,1.0,0.0100613207242486
1956,2000,0,0.0381055927281724,0,0.0157259143513197,0,2.423108245211484,1.0,0.0156928907449126
1957,1960,0,0.0309759292825771,0,0.0144540581449912,0,2.143061067822748,1.0,0.0325816335543023
1957,1966,0,0.0434260270713236,0,0.0141371199948078,0,3.07177325277516,1.0,0.002228008862238
1957,1967,0,0.0397242077156608,0,0.0139376758046404,0,2.850131418786113,1.0,0.0045132564318839
1957,1968,0,0.0521772352417347,0,0.0144913765188311,0,3.600571358692651,1.0,0.0003427881508465
1957,1970,0,0.0705477669907099,0,0.0156799877504441,0,4.499223348481998,1.0,8.224779050300071e-06
1957,1971,0,0.0603966534124558,0,0.0148704494523837,0,4.061521718348206,1.0,5.524751353125908e-05
1957,1972,0,0.0495245287210354,0,0.0145379191981664,0,3.4065761438047755,1.0,0.000703056830179
1957,1973,0,0.0585251830899099,0,0.0145699281443186,0,4.016847750394086,1.0,6.613685575796485e-05
1957,1974,0,0.0411546723601069,0,0.01385667027486,0,2.970026098894286,1.0,0.0030973792898285
1957,1975,0,0.0426534790778571,0,0.0139232202239263,0,3.06347801671335,1.0,0.0022794144432157
1957,1976,0,0.0532550797083748,0,0.0146555487052589,0,3.6337827248504926,1.0,0.0003036075238585
1957,1977,0,0.0471073264843647,0,0.0144681373970651,0,3.2559357981989043,1.0,0.001187727553132
1957,1981,0,0.0273209091205614,0,0.0131744270836577,0,2.0737834705883813,1.0,0.0384379120402993
1957,1982,0,0.0282760657142204,0,0.013376119024282,0,2.1139215091380392,1.0,0.034867155940495
1957,1986,0,0.0316233578822661,0,0.0133788330854711,0,2.363685807292701,1.0,0.0183667644893704
1957,1989,0,0.0351961859913093,0,0.0132376100501768,0,2.658802144639324,1.0,0.0080289016463622
1957,1990,0,0.0285327175376264,0,0.0133728423490523,0,2.133631489318225,1.0,0.0332484490762629
1957,1991,0,0.0366283180924912,0,0.0138276111482834,0,2.6489259568915737,1.0,0.0082474671182393
1957,1993,0,0.0363809166948278,0,0.0133984177980741,0,2.715314393320164,1.0,0.0067799852005268
1957,1995,0,0.0361654890122198,0,0.0140267583822122,0,2.5783212362224965,1.0,0.0101577028899657
1957,1996,0,0.038448155625005,0,0.0135835129607435,0,2.8305016335700954,1.0,0.0047917729904311
