release_date,score
1950,0.06374612800000000000
1950,0.09677674200000000000
1950,0.00277008300000000000
1950,0.00154798800000000000
1950,0.00134952800000000000
1950,0.42068466600000000000
1950,0.00048285900000000000
1950,0.00250626600000000000
1950,0.00202429200000000000
1950,0.10254783400000000000
1950,0.00107411400000000000
1950,0.00228833000000000000
1950,0.00159489600000000000
1950,0.00125313300000000000
1950,0.00169779300000000000
1950,0.00164473700000000000
1950,0.00263157900000000000
1950,0.00125313300000000000
1950,0.33400868400000000000
1950,0.35535683000000000000
1950,0.00159489600000000000
1950,0.00076277700000000000
1950,0.00131579000000000000
1950,0.00045766600000000000
1950,0.42631178000000000000
1950,0.00194931800000000000
1950,0.00438596500000000000
1950,0.00109649100000000000
1950,0.00109649100000000000
1950,0.34096394600000000000
1950,0.00114416500000000000
1950,0.18052386400000000000
1950,0.00125313300000000000
1950,0.00239234500000000000
1950,0.00219298300000000000
1950,0.00309597500000000000
1950,0.00164473700000000000
1950,0.00751879700000000000
1950,0.00061919500000000000
1950,0.00119617200000000000
1950,0.08334572000000000000
1950,0.00239234500000000000
1950,0.00375939800000000000
1950,0.00309597500000000000
1950,0.33000632400000000000
1950,0.00202429200000000000
1950,0.44888851500000000000
1950,0.00375939900000000000
1950,0.00142247500000000000
1950,0.09675442300000000000
1950,0.00111982100000000000
1951,0.02648640700000000000
1951,0.00164473700000000000
1951,0.24435807600000000000
1951,0.00078554600000000000
1951,0.00125313300000000000
1951,0.01841724400000000000
1951,0.00138504200000000000
1951,0.37811879100000000000
1951,0.00041442200000000000
1951,0.00187969900000000000
1951,0.00116959100000000000
1951,0.00202429200000000000
1951,0.00057208200000000000
1951,0.00202429200000000000
1951,0.52170712000000000000
1951,0.14890980400000000000
1951,0.00087719300000000000
1951,0.00263157900000000000
1951,0.00187969900000000000
1951,0.12984763000000000000
1951,0.30495933200000000000
1951,0.00159489600000000000
1951,0.18176108600000000000
1951,0.00292397700000000000
1951,0.00169779300000000000
1951,0.05757530700000000000
1951,0.00309597500000000000
1951,0.13553557500000000000
1951,0.13542804300000000000
1951,0.00128369700000000000
1951,0.15653902400000000000
1951,0.50703466100000000000
1951,0.00086281300000000000
1951,0.00071123800000000000
1951,0.00142247500000000000
1951,0.00181488200000000000
1951,0.00309597500000000000
1951,0.00082236800000000000
1951,0.00103199200000000000
1951,0.10788545100000000000
1951,0.00309597600000000000
1951,0.00131579000000000000
1951,0.00134952800000000000
1951,0.00202429200000000000
1951,0.00181488200000000000
1951,0.00134952800000000000
1951,0.06445696200000000000
1951,0.00350877200000000000
1951,0.00219298300000000000
1951,0.00134952800000000000
1951,0.15063515300000000000
1951,0.07995941100000000000
1951,0.00128369700000000000
1951,0.00103199200000000000
1951,0.08478580600000000000
1951,0.00070175400000000000
1951,0.00202429200000000000
1951,0.11960563900000000000
1952,0.43239631100000000000
1952,0.03130377100000000000
1952,0.39282075200000000000
1952,0.33636487300000000000
1952,0.00164473700000000000
1952,0.00164473700000000000
1952,0.00080971700000000000
1952,0.00292397700000000000
1952,0.00210526300000000000
1952,0.04070609000000000000
1952,0.00103199200000000000
1952,0.00138504200000000000
1952,0.04313525600000000000
1952,0.15259048000000000000
1952,0.00250626600000000000
1952,0.00125313300000000000
1952,0.38575625700000000000
1952,0.00219298200000000000
1952,0.00103199200000000000
1952,0.00122399000000000000
1952,0.00138504200000000000
1952,0.03864217900000000000
1952,0.09889044500000000000
1952,0.00090744100000000000
1952,0.00101214600000000000
1952,0.00239234500000000000
1952,0.00277008300000000000
1952,0.07351515100000000000
1952,0.00142247500000000000
1952,0.05804472700000000000
1952,0.00328947400000000000
1952,0.00159489600000000000
1952,0.00219298300000000000
1952,0.00228833000000000000
1952,0.00175438600000000000
1952,0.00073099400000000000
1952,0.48796507000000000000
1952,0.00169779300000000000
1952,0.00228833000000000000
1952,0.00219298300000000000
1952,0.11009307900000000000
1952,0.00159489600000000000
1952,0.36713314600000000000
1952,0.00657894700000000000
1952,0.00250626600000000000
1952,0.00159489600000000000
1952,0.00164473700000000000
1952,0.36412945500000000000
1952,0.00111982100000000000
1952,0.00309597500000000000
1952,0.00263157900000000000
1952,0.00309597500000000000
1952,0.00080971700000000000
1952,0.00181488200000000000
1952,0.33366244500000000000
1952,0.00138504200000000000
1952,0.00228833000000000000
1952,0.00059808600000000000
1952,0.00142247500000000000
1952,0.00526315800000000000
1953,0.33902311700000000000
1953,0.38372525700000000000
1953,0.00438596500000000000
1953,0.10976659500000000000
1953,0.00075188000000000000
1953,0.00087719300000000000
1953,0.00187969900000000000
1953,0.00263157900000000000
1953,0.06619220600000000000
1953,0.00053705700000000000
1953,0.06021362900000000000
1953,0.00194931800000000000
1953,0.00210526300000000000
1953,0.00181488200000000000
1953,0.00119617200000000000
1953,0.00194931800000000000
1953,0.00116959100000000000
1953,0.00079744800000000000
1953,0.00159489600000000000
1953,0.47351169600000000000
1953,0.00181488200000000000
1953,0.00194931800000000000
1953,0.00150375900000000000
1953,0.00075188000000000000
1953,0.00350877200000000000
1953,0.18028913800000000000
1953,0.00142247500000000000
1953,0.00146198800000000000
1953,0.00277008300000000000
1953,0.00169779300000000000
1953,0.32606096300000000000
1953,0.00154798800000000000
1953,0.00277008300000000000
1953,0.00292397700000000000
1953,0.00438596500000000000
1953,0.13024451000000000000
1953,0.00078554600000000000
1953,0.00277008300000000000
1953,0.10084503000000000000
1953,0.00064977300000000000
1953,0.00097465900000000000
1953,0.00093985000000000000
1953,0.00128369700000000000
1953,0.00228833000000000000
1953,0.00089206100000000000
1953,0.00181488200000000000
1953,0.00138504200000000000
1953,0.33195585400000000000
1954,0.00350877200000000000
1954,0.76442349000000000000
1954,0.33119372300000000000
1954,0.00263157900000000000
1954,0.00111982100000000000
1954,0.00146198800000000000
1954,0.00093985000000000000
1954,0.00210526300000000000
1954,0.00438596500000000000
1954,0.00239234500000000000
1954,0.37590429000000000000
1954,0.47749901300000000000
1954,0.21953120700000000000
1954,0.00657894700000000000
1954,0.00187969900000000000
1954,0.00292397700000000000
1954,0.35874376300000000000
1954,0.35145071700000000000
1954,0.00150375900000000000
1954,0.33681421500000000000
1954,0.00134952800000000000
1954,0.34952708500000000000
1954,0.51599076600000000000
1954,0.00219298300000000000
1954,0.00404858300000000000
1954,0.22036368900000000000
1954,0.00138504200000000000
1954,0.00250626600000000000
1954,0.00164473700000000000
1954,0.21908345300000000000
1954,0.00169779300000000000
1954,0.00263157900000000000
1954,0.00239234500000000000
1954,0.00142247500000000000
1954,0.00239234500000000000
1954,0.00478468900000000000
1954,0.00277008300000000000
1954,0.22031140800000000000
1954,0.00116959100000000000
1954,0.00068352700000000000
1954,0.00292397700000000000
1954,0.00128369700000000000
1954,0.00187969900000000000
1954,0.00181488200000000000
1954,0.00128369700000000000
1954,0.00119617200000000000
1954,0.00263157900000000000
1954,0.00263157900000000000
1954,0.00084889600000000000
1954,0.00328947400000000000
1954,0.00142247500000000000
1954,0.00164473700000000000
1954,0.04912558200000000000
1954,0.05653879100000000000
1954,0.10723000400000000000
1954,0.00169779300000000000
1954,0.00109649100000000000
1954,0.00194931800000000000
1954,0.00350877200000000000
1954,0.13282685900000000000
1954,0.11022117400000000000
1954,0.00181488200000000000
1954,0.00131579000000000000
1954,0.22166495400000000000
1954,0.00194931800000000000
1954,0.13362981900000000000
1954,0.00239234500000000000
1954,0.00146198800000000000
1954,0.00114416500000000000
1954,0.00202429200000000000
1954,0.00194931800000000000
1954,0.00073099400000000000
1954,0.27330722800000000000
1954,0.00125313300000000000
1954,0.00089206100000000000
1954,0.00219298300000000000
1954,0.00239234500000000000
1954,0.00210526300000000000
1954,0.00263157900000000000
1954,0.00263157900000000000
1954,0.00263157900000000000
1954,0.00119617200000000000
1954,0.00478468900000000000
1954,0.00404858300000000000
1954,0.00219298300000000000
1954,0.10496034000000000000
1954,0.00050607300000000000
1954,0.23163432000000000000
1954,0.21586213100000000000
1954,0.27234118500000000000
1954,0.00134952800000000000
1954,0.00079744800000000000
1954,0.00228833000000000000
1954,0.00122399000000000000
1954,0.00169779300000000000
1954,0.00202429200000000000
1954,0.00187969900000000000
1954,0.00087719300000000000
1954,0.00154798800000000000
1954,0.31820389200000000000
1954,0.00263157900000000000
1954,0.00228833000000000000
1954,0.00056593100000000000
1954,0.00116959100000000000
1954,0.00404858400000000000
1954,0.00328947400000000000
1954,0.18348361900000000000
1954,0.00526315800000000000
1954,0.00292397700000000000
1955,0.00082236900000000000
1955,0.00175438600000000000
1955,0.00277008300000000000
1955,0.00328947400000000000
1955,0.34497212500000000000
1955,0.32580936000000000000
1955,0.00061199500000000000
1955,0.00125313300000000000
1955,0.00146198800000000000
1955,0.32189133700000000000
1955,0.06908600000000000000
1955,0.00239234500000000000
1955,0.00050607300000000000
1955,0.00138504200000000000
1955,0.00119617200000000000
1955,0.06928655400000000000
1955,0.00128369700000000000
1955,0.00210526300000000000
1955,0.39682138200000000000
1955,0.00181488200000000000
1955,0.00040176800000000000
1955,0.00175438600000000000
1955,0.00111982100000000000
1955,0.00239234500000000000
1955,0.00202429200000000000
1955,0.35492381300000000000
1955,0.00105263200000000000
1955,0.00146198800000000000
1955,0.30040755300000000000
1955,0.00194931800000000000
1955,0.00292397700000000000
1955,0.25717336800000000000
1955,0.00134952800000000000
1955,0.00146198800000000000
1955,0.34096394600000000000
1955,0.00250626600000000000
1955,0.31522669800000000000
1955,0.30254050800000000000
1955,0.29811804800000000000
1955,0.00150375900000000000
1955,0.00263157900000000000
1955,0.00277008300000000000
1955,0.00219298200000000000
1955,0.00438596500000000000
1955,0.00250626600000000000
1955,0.00187969900000000000
1955,0.00328947400000000000
1955,0.00194931800000000000
1955,0.00099304900000000000
1955,0.00175438600000000000
1955,0.00089206100000000000
1955,0.47308581900000000000
1955,0.00202429200000000000
1955,0.56139167800000000000
1955,0.00128369700000000000
1955,0.00228833000000000000
1955,0.00210526300000000000
1955,0.00263157900000000000
1955,0.00175438600000000000
1955,0.00263157900000000000
1955,0.00228833000000000000
1955,0.00375939900000000000
1955,0.00095693800000000000
1955,0.01887478100000000000
1955,0.00044984300000000000
1955,0.00134952800000000000
1955,0.24380357600000000000
1955,0.00039572600000000000
1955,0.00194931800000000000
1955,0.02309948400000000000
1955,0.11790033500000000000
1955,0.00154798800000000000
1955,0.00239234500000000000
1955,0.00194931800000000000
1955,0.09283382700000000000
1955,0.00097465900000000000
1955,0.00250626600000000000
1955,0.00181488200000000000
1955,0.00263157900000000000
1955,0.00309597500000000000
1955,0.00187969900000000000
1955,0.00142247500000000000
1955,0.00097465900000000000
1955,0.00159489600000000000
1955,0.00309597500000000000
1955,0.05749907300000000000
1955,0.00210526300000000000
1955,0.00159489600000000000
1955,0.00041118400000000000
1955,0.00187969900000000000
1955,0.00328947400000000000
1955,0.00146198800000000000
1955,0.00109649100000000000
1955,0.00250626600000000000
1955,0.00438596500000000000
1955,0.00116959100000000000
1955,0.00277008300000000000
1955,0.00219298300000000000
1955,0.00187969900000000000
1955,0.00228833000000000000
1955,0.04788330100000000000
1955,0.00194931800000000000
1955,0.00122399000000000000
1955,0.00228833000000000000
1955,0.00099304900000000000
1955,0.00194931800000000000
1956,0.00057836900000000000
1956,0.00051599600000000000
1956,0.00292397700000000000
1956,0.00122399000000000000
1956,0.00134952800000000000
1956,0.45436024100000000000
1956,0.00478468900000000000
1956,0.00164473700000000000
1956,0.00187969900000000000
1956,0.00089206100000000000
1956,0.00250626600000000000
1956,0.21561498000000000000
1956,0.33868455400000000000
1956,0.10689744500000000000
1956,0.00159489600000000000
1956,0.00122399000000000000
1956,0.00526315800000000000
1956,0.00187969900000000000
1956,0.00239234500000000000
1956,0.03187572400000000000
1956,0.35089696200000000000
1956,0.60607332300000000000
1956,0.00194931800000000000
1956,0.00194931800000000000
1956,0.00292397700000000000
1956,0.00159489600000000000
1956,0.00181488200000000000
1956,0.00159489600000000000
1956,0.00116959100000000000
1956,0.00228833000000000000
1956,0.00219298300000000000
1956,0.00181488200000000000
1956,0.00194931800000000000
1956,0.00263157900000000000
1956,0.12568996900000000000
1956,0.00150375900000000000
1956,0.00089206100000000000
1956,0.00101214600000000000
1956,0.00175438600000000000
1956,0.00128369700000000000
1956,0.00202429200000000000
1956,0.00095693800000000000
1956,0.09843630700000000000
1956,0.00159489600000000000
1956,0.00219298300000000000
1956,0.00277008300000000000
1956,0.16206266600000000000
1956,0.00146198800000000000
1956,0.00099304900000000000
1956,0.00239234500000000000
1956,0.00187969900000000000
1956,0.00175438600000000000
1956,0.58051639800000000000
1956,0.00128369700000000000
1956,0.00169779300000000000
1956,0.58792889700000000000
1956,0.00194931800000000000
1956,0.00128369700000000000
1956,0.00228833000000000000
1956,0.00099304900000000000
1956,0.00122399000000000000
1956,0.37670342100000000000
1956,0.00169779300000000000
1956,0.39148461600000000000
1956,0.00116959100000000000
1956,0.00109649100000000000
1956,0.08896805600000000000
1956,0.32312061800000000000
1956,0.00090744100000000000
1956,0.02902181300000000000
1956,0.00047846900000000000
1956,0.05550452500000000000
1956,0.55116422400000000000
1956,0.28287685000000000000
1956,0.47100147400000000000
1956,0.18727855500000000000
1956,0.00175438600000000000
1956,0.00194931800000000000
1956,0.00079744800000000000
1956,0.00210526300000000000
1956,0.00210526300000000000
1956,0.00328947400000000000
1956,0.00219298200000000000
1956,0.35176621800000000000
1956,0.04515693200000000000
1956,0.00128369700000000000
1956,0.00219298300000000000
1956,0.25717336800000000000
1956,0.00128369700000000000
1956,0.00142247500000000000
1956,0.00181488200000000000
1956,0.00309597500000000000
1956,0.00210526300000000000
1956,0.06975431700000000000
1956,0.07117464200000000000
1956,0.00105263200000000000
1956,0.00239234500000000000
1956,0.30353766600000000000
1956,0.00142247500000000000
1956,0.13406086200000000000
1956,0.00263157900000000000
1956,0.00187969900000000000
1956,0.00146198800000000000
1956,0.57983110600000000000
1956,0.37085336100000000000
1956,0.00526315800000000000
1956,0.00328947400000000000
1956,0.00438596500000000000
1956,0.37633964500000000000
1956,0.00250626600000000000
1956,0.00181488200000000000
1956,0.00292397700000000000
1956,0.00210526300000000000
1956,0.00219298300000000000
1956,0.62166726800000000000
1956,0.00142247500000000000
1956,0.00250626600000000000
1956,0.00131578900000000000
1956,0.00219298300000000000
1956,0.00169779300000000000
1956,0.00169779300000000000
1956,0.00350877200000000000
1956,0.11363168900000000000
1956,0.11024814900000000000
1956,0.00438596500000000000
1956,0.00146198800000000000
1956,0.00292397700000000000
1956,0.00584795300000000000
1956,0.00375939900000000000
1956,0.41518111500000000000
1956,0.36291005100000000000
1956,0.39737762400000000000
1956,0.00292397700000000000
1956,0.00114416500000000000
1956,0.00114416500000000000
1956,0.00105263200000000000
1956,0.40350870200000000000
1956,0.00277008300000000000
1956,0.00093985000000000000
1956,0.00150375900000000000
1956,0.30083328600000000000
1956,0.00219298200000000000
1956,0.00086281300000000000
1956,0.00146198800000000000
1956,0.00111982100000000000
1956,0.00194931800000000000
1956,0.00052110500000000000
1956,0.00095693800000000000
1956,0.00181488200000000000
1956,0.12383936600000000000
1956,0.00175438600000000000
1956,0.00350877200000000000
1956,0.00128369700000000000
1956,0.00181488200000000000
1956,0.00309597500000000000
1956,0.00134952800000000000
1956,0.00239234500000000000
1956,0.00194931800000000000
1956,0.00194931800000000000
1956,0.00175438600000000000
1956,0.00107411400000000000
1956,0.00239234500000000000
1956,0.35033008300000000000
1956,0.00169779300000000000
1956,0.00350877200000000000
1956,0.00328947400000000000
1956,0.00219298300000000000
1956,0.00055401700000000000
1956,0.00250626600000000000
1956,0.00263157900000000000
1956,0.00210526300000000000
1956,0.05779495400000000000
1956,0.00138504200000000000
1956,0.00187969900000000000
1956,0.00210526300000000000
1956,0.00061919500000000000
1956,0.00263157900000000000
1956,0.00219298200000000000
1956,0.00375939900000000000
1956,0.00134952800000000000
1956,0.00309597500000000000
1956,0.00078554600000000000
1956,0.00053163200000000000
1956,0.07314889900000000000
1956,0.00103199200000000000
1956,0.00175438600000000000
1956,0.00219298300000000000
1956,0.00128369700000000000
1956,0.00202429200000000000
1956,0.00194931800000000000
1956,0.00086281300000000000
1956,0.00277008300000000000
1956,0.00122399000000000000
1956,0.00107411400000000000
1956,0.00181488200000000000
1956,0.00375939900000000000
1956,0.37853885600000000000
1956,0.33947019600000000000
1956,0.07856036300000000000
1956,0.00175438600000000000
1957,0.53175512700000000000
1957,0.00228833000000000000
1957,0.00219298300000000000
1957,0.06028820500000000000
1957,0.00404858300000000000
1957,0.07448852300000000000
1957,0.00138504200000000000
1957,0.00093985000000000000
1957,0.00210526300000000000
1957,0.00210526300000000000
1957,0.00142247500000000000
1957,0.00075188000000000000
1957,0.00526315800000000000
1957,0.00138504200000000000
1957,0.00159489600000000000
1957,0.00194931800000000000
1957,0.00128369700000000000
1957,0.00109649100000000000
1957,0.00375939900000000000
1957,0.00202429200000000000
1957,0.00122399000000000000
1957,0.00101214600000000000
1957,0.00219298300000000000
1957,0.00084889600000000000
1957,0.00210526300000000000
1957,0.00142247500000000000
1957,0.00159489600000000000
1957,0.00073099400000000000
1957,0.00263157900000000000
1957,0.37881602800000000000
1957,0.00438596500000000000
1957,0.35750854000000000000
1957,0.00169779300000000000
1957,0.00239234500000000000
1957,0.00084889700000000000
1957,0.00131579000000000000
1957,0.00042444800000000000
1957,0.00328947400000000000
1957,0.24287291500000000000
1957,0.19374859000000000000
1957,0.00146198800000000000
1957,0.00194931800000000000
1957,0.00077399400000000000
1957,0.00138504200000000000
1957,0.00219298300000000000
1957,0.11545289600000000000
1957,0.00187969900000000000
1957,0.00292397700000000000
1957,0.00350877200000000000
1957,0.00097465900000000000
1957,0.00159489600000000000
1957,0.00154798800000000000
1957,0.00164473700000000000
1957,0.00239234500000000000
1957,0.00175438600000000000
1957,0.00181488200000000000
1957,0.00292397700000000000
1957,0.00040485800000000000
1957,0.00228833000000000000
1957,0.07046519500000000000
1957,0.00175438600000000000
1957,0.00035803800000000000
1957,0.00116959100000000000
1957,0.00194931800000000000
1957,0.14100847700000000000
1957,0.00164473700000000000
1957,0.00175438600000000000
1957,0.00219298200000000000
1957,0.38015598200000000000
1957,0.00092336100000000000
1957,0.00103199200000000000
1957,0.00202429200000000000
1957,0.00114416500000000000
1957,0.00292397700000000000
1957,0.00250626600000000000
1957,0.00150375900000000000
1957,0.37559407700000000000
1957,0.00105263200000000000
1957,0.00138504200000000000
1957,0.00105263200000000000
1957,0.00263157900000000000
1957,0.23215861400000000000
1957,0.00202429200000000000
1957,0.00187969900000000000
1957,0.00086281300000000000
1957,0.00202429200000000000
1957,0.00084889600000000000
1957,0.00146198800000000000
1957,0.00202429200000000000
1957,0.00194931800000000000
1957,0.33821352500000000000
1957,0.00263157900000000000
1957,0.18292204000000000000
1957,0.00128369700000000000
1957,0.00202429200000000000
1957,0.00154798800000000000
1957,0.00181488200000000000
1957,0.00202429200000000000
1957,0.00263157900000000000
1957,0.00116959100000000000
1957,0.05500546500000000000
1957,0.00138504200000000000
1957,0.19769515400000000000
1957,0.57156429700000000000
1957,0.00210526300000000000
1957,0.00309597500000000000
1957,0.00263157900000000000
1957,0.00131579000000000000
1957,0.00159489600000000000
1957,0.01754386000000000000
1957,0.00194931800000000000
1957,0.08376990300000000000
1957,0.00239234500000000000
1957,0.00089206100000000000
1957,0.00292397700000000000
1957,0.35067842600000000000
1957,0.00084889600000000000
1957,0.00219298200000000000
1957,0.00187969900000000000
1957,0.00164473700000000000
1957,0.40747924900000000000
1957,0.00194931800000000000
1957,0.00067476400000000000
1957,0.00050125300000000000
1957,0.00187969900000000000
1957,0.00116959100000000000
1957,0.32202675000000000000
1957,0.00119617200000000000
1957,0.00116959100000000000
1957,0.00194931800000000000
1957,0.00097465900000000000
1957,0.45972649300000000000
1957,0.00142247500000000000
1957,0.00131579000000000000
1957,0.00093985000000000000
1957,0.00350877200000000000
1957,0.32375944500000000000
1957,0.00092336100000000000
1957,0.00131578900000000000
1957,0.00239234500000000000
1957,0.00219298300000000000
1957,0.22016111000000000000
1957,0.00076277700000000000
1957,0.00263157900000000000
1957,0.00045372100000000000
1957,0.41601612400000000000
1957,0.00194931800000000000
1957,0.26738513800000000000
1957,0.00263157900000000000
1957,0.00187969900000000000
1957,0.00277008300000000000
1957,0.00095693800000000000
1957,0.00309597500000000000
1957,0.00114416500000000000
1957,0.00122399000000000000
1957,0.00210526300000000000
1957,0.04567780200000000000
1957,0.00169779300000000000
1957,0.00093985000000000000
1957,0.00076277700000000000
1957,0.00175438600000000000
1957,0.15615945300000000000
1957,0.00154798800000000000
1957,0.00084889700000000000
1957,0.00159489600000000000
1957,0.00111982100000000000
1957,0.00263157900000000000
1957,0.28287685000000000000
1957,0.00074129000000000000
1957,0.03339329600000000000
1957,0.00478468900000000000
1957,0.00138504200000000000
1957,0.00438596500000000000
1957,0.00175438600000000000
1957,0.00099304900000000000
1957,0.00202429200000000000
1957,0.00150375900000000000
1957,0.05687609200000000000
1957,0.00328947400000000000
1957,0.11119261100000000000
1957,0.05607985000000000000
1957,0.00101214600000000000
1957,0.00128369700000000000
1957,0.00154798800000000000
1957,0.00202429200000000000
1957,0.34354226000000000000
1957,0.00128369700000000000
1957,0.00239234500000000000
1957,0.00138504200000000000
1957,0.00089206100000000000
1957,0.00142247500000000000
1957,0.09231237900000000000
1957,0.00194931800000000000
1957,0.00263157900000000000
1957,0.24287243300000000000
1957,0.00210526300000000000
1957,0.00169779300000000000
1957,0.04199553100000000000
1957,0.02742589800000000000
1957,0.08561272100000000000
1957,0.22077238400000000000
1957,0.00064977300000000000
1957,0.00138504200000000000
1957,0.00107411400000000000
1957,0.32708387900000000000
1957,0.00202429200000000000
1957,0.00277008300000000000
1957,0.00263157900000000000
1957,0.00181488200000000000
1957,0.11484947300000000000
1957,0.00054259400000000000
1957,0.00105263200000000000
1957,0.00122399000000000000
1957,0.18817933300000000000
1957,0.53378095300000000000
1957,0.00202429200000000000
1957,0.00083542200000000000
1957,0.00154798800000000000
1957,0.00375939900000000000
1957,0.00116959100000000000
1957,0.00105263200000000000
1957,0.02128769400000000000
1957,0.00584795300000000000
1957,0.00438596500000000000
1957,0.00239234500000000000
1957,0.00228833000000000000
1957,0.00584795300000000000
1957,0.00146198800000000000
1957,0.00292397700000000000
1957,0.00292397700000000000
1957,0.00128369700000000000
1957,0.00122399000000000000
1957,0.00101214600000000000
1957,0.00111982100000000000
1957,0.00175438600000000000
1957,0.00263157900000000000
1957,0.00066622300000000000
1958,0.56226642200000000000
1958,0.00250626600000000000
1958,0.42189921600000000000
1958,0.00202429200000000000
1958,0.00116959100000000000
1958,0.00142247500000000000
1958,0.00404858300000000000
1958,0.13344456800000000000
1958,0.00078554600000000000
1958,0.00150375900000000000
1958,0.00131579000000000000
1958,0.00046992500000000000
1958,0.00083542200000000000
1958,0.00228833000000000000
1958,0.00116959100000000000
1958,0.00239234500000000000
1958,0.02418622900000000000
1958,0.00105263200000000000
1958,0.00438596500000000000
1958,0.00131579000000000000
1958,0.00058479500000000000
1958,0.00328947400000000000
1958,0.00263157900000000000
1958,0.00194931800000000000
1958,0.00404858300000000000
1958,0.00095693800000000000
1958,0.00150375900000000000
1958,0.06883868100000000000
1958,0.00146198800000000000
1958,0.00053163200000000000
1958,0.00169779300000000000
1958,0.00164473700000000000
1958,0.00097465900000000000
1958,0.00228833000000000000
1958,0.01241127300000000000
1958,0.32321970000000000000
1958,0.09707043700000000000
1958,0.00239234500000000000
1958,0.05327600800000000000
1958,0.00309597500000000000
1958,0.00202429200000000000
1958,0.00146198800000000000
1958,0.00086281300000000000
1958,0.15664282300000000000
1958,0.00175438600000000000
1958,0.00584795300000000000
1958,0.00292397700000000000
1958,0.00187969900000000000
1958,0.00131579000000000000
1958,0.00150375900000000000
1958,0.00194931800000000000
1958,0.00277008300000000000
1958,0.00116959100000000000
1958,0.00202429200000000000
1958,0.00219298300000000000
1958,0.00328947400000000000
1958,0.00194931800000000000
1958,0.00164473700000000000
1958,0.00076277700000000000
1958,0.33274453900000000000
1958,0.00219298300000000000
1958,0.10084957000000000000
1958,0.00375939900000000000
1958,0.05190088000000000000
1958,0.00111982100000000000
1958,0.00122399000000000000
1958,0.00111982100000000000
1958,0.00228833000000000000
1958,0.00150375900000000000
1958,0.00250626600000000000
1958,0.13245360400000000000
